time,number,expver,T_pop_C
2016-06-05 06:00:00,0,0001,16.829822385823768
2016-06-05 07:00:00,0,0001,18.222488369317112
2016-06-05 08:00:00,0,0001,19.557828877743106
2016-06-05 09:00:00,0,0001,20.69582315256966
2016-06-05 10:00:00,0,0001,21.72318492977126
2016-06-05 11:00:00,0,0001,22.475134616770323
2016-06-05 12:00:00,0,0001,22.858754998729047
2016-06-05 13:00:00,0,0001,22.98499516710317
2016-06-05 14:00:00,0,0001,23.085283350352068
2016-06-05 15:00:00,0,0001,23.149655617304624
2016-06-05 16:00:00,0,0001,22.89190458649525
2016-06-05 17:00:00,0,0001,21.983122228224317
2016-06-05 18:00:00,0,0001,20.853440117655957
2016-06-05 19:00:00,0,0001,19.371404978893757
2016-06-05 20:00:00,0,0001,17.97325044710005
2016-06-05 21:00:00,0,0001,16.99534771205137
2016-06-05 22:00:00,0,0001,16.04656090098366
2016-06-05 23:00:00,0,0001,15.426661139958508
2016-06-06 00:00:00,0,0001,14.809182715067953
2016-06-06 01:00:00,0,0001,14.227114693113258
2016-06-06 02:00:00,0,0001,13.79331408169772
2016-06-06 03:00:00,0,0001,13.455692026438587
2016-06-06 04:00:00,0,0001,13.546244139314272
2016-06-06 05:00:00,0,0001,14.567290432699865
2016-06-06 06:00:00,0,0001,16.040116719805376
2016-06-06 07:00:00,0,0001,17.585431298376378
2016-06-06 08:00:00,0,0001,19.227636292341412
2016-06-06 09:00:00,0,0001,20.70938044203536
2016-06-06 10:00:00,0,0001,22.076763189902188
2016-06-06 11:00:00,0,0001,23.15277212844078
2016-06-06 12:00:00,0,0001,23.908799380604016
2016-06-06 13:00:00,0,0001,24.410101276450966
2016-06-06 14:00:00,0,0001,24.361981036688093
2016-06-06 15:00:00,0,0001,24.338156176174536
2016-06-06 16:00:00,0,0001,24.10059499722584
2016-06-06 17:00:00,0,0001,23.51057202037832
2016-06-06 18:00:00,0,0001,22.390247957935387
2016-06-06 19:00:00,0,0001,20.811845447380627
2016-06-06 20:00:00,0,0001,19.143282056900347
2016-06-06 21:00:00,0,0001,17.8718824624878
2016-06-06 22:00:00,0,0001,16.83499678780708
2016-06-06 23:00:00,0,0001,16.048691183218043
2016-06-07 00:00:00,0,0001,15.31620792260017
2016-06-07 01:00:00,0,0001,14.60866682732171
2016-06-07 02:00:00,0,0001,14.067866646773004
2016-06-07 03:00:00,0,0001,13.631519323726396
2016-06-07 04:00:00,0,0001,13.743990069186548
2016-06-07 05:00:00,0,0001,15.157534804067465
2016-06-07 06:00:00,0,0001,17.04049823118414
2016-06-07 07:00:00,0,0001,19.009869783121097
2016-06-07 08:00:00,0,0001,20.800160029109453
2016-06-07 09:00:00,0,0001,22.17719623520567
2016-06-07 10:00:00,0,0001,23.345326638184225
2016-06-07 11:00:00,0,0001,24.15511051753868
2016-06-07 12:00:00,0,0001,24.593603855515802
2016-06-07 13:00:00,0,0001,24.709817253306092
2016-06-07 14:00:00,0,0001,24.33475876829052
2016-06-07 15:00:00,0,0001,24.07690169402519
2016-06-07 16:00:00,0,0001,23.513772671479657
2016-06-07 17:00:00,0,0001,22.65448313453274
2016-06-07 18:00:00,0,0001,21.42234921437573
2016-06-07 19:00:00,0,0001,19.79334732533212
2016-06-07 20:00:00,0,0001,18.24522167064645
2016-06-07 21:00:00,0,0001,17.103937870369734
2016-06-07 22:00:00,0,0001,16.240427684738563
2016-06-07 23:00:00,0,0001,15.546990078487552
2016-06-08 00:00:00,0,0001,14.91497797603627
2016-06-08 01:00:00,0,0001,14.366788682873075
2016-06-08 02:00:00,0,0001,14.011579483735819
2016-06-08 03:00:00,0,0001,13.885578830097241
2016-06-08 04:00:00,0,0001,14.015672502092704
2016-06-08 05:00:00,0,0001,14.744689095775417
2016-06-08 06:00:00,0,0001,15.656114175598411
2016-06-08 07:00:00,0,0001,16.57853505836501
2016-06-08 08:00:00,0,0001,17.494576340322112
2016-06-08 09:00:00,0,0001,18.28528672070656
2016-06-08 10:00:00,0,0001,19.07685026464562
2016-06-08 11:00:00,0,0001,19.715189764819527
2016-06-08 12:00:00,0,0001,20.216197338670455
2016-06-08 13:00:00,0,0001,20.289388984400794
2016-06-08 14:00:00,0,0001,20.345784328648705
2016-06-08 15:00:00,0,0001,20.02849381720356
2016-06-08 16:00:00,0,0001,19.537952696759643
2016-06-08 17:00:00,0,0001,18.881444658022037
2016-06-08 18:00:00,0,0001,18.023582407552745
2016-06-08 19:00:00,0,0001,16.96381540533951
2016-06-08 20:00:00,0,0001,15.776518319735775
2016-06-08 21:00:00,0,0001,15.015810775075353
2016-06-08 22:00:00,0,0001,14.353491849929197
2016-06-08 23:00:00,0,0001,13.817860143964321
2016-06-09 00:00:00,0,0001,13.475122775132741
2016-06-09 01:00:00,0,0001,13.181369786648489
2016-06-09 02:00:00,0,0001,12.961475424827153
2016-06-09 03:00:00,0,0001,12.66638007306824
2016-06-09 04:00:00,0,0001,12.604638262516286
2016-06-09 05:00:00,0,0001,12.957396197819696
2016-06-09 06:00:00,0,0001,13.534550685954228
2016-06-09 07:00:00,0,0001,14.114220757462348
2016-06-09 08:00:00,0,0001,14.86154881840859
2016-06-09 09:00:00,0,0001,15.560703303488003
2016-06-09 10:00:00,0,0001,16.459038781388468
2016-06-09 11:00:00,0,0001,17.266476250774176
2016-06-09 12:00:00,0,0001,17.900905579206217
2016-06-09 13:00:00,0,0001,18.50614001158058
2016-06-09 14:00:00,0,0001,18.931839175948888
2016-06-09 15:00:00,0,0001,19.16272512917245
2016-06-09 16:00:00,0,0001,19.161934284815768
2016-06-09 17:00:00,0,0001,18.829460930297188
2016-06-09 18:00:00,0,0001,18.065726842477563
2016-06-09 19:00:00,0,0001,16.621112916901467
2016-06-09 20:00:00,0,0001,14.792549411809837
2016-06-09 21:00:00,0,0001,13.64423672578851
2016-06-09 22:00:00,0,0001,12.645628342834751
2016-06-09 23:00:00,0,0001,11.788147456995134
2016-06-10 00:00:00,0,0001,11.055418563293632
2016-06-10 01:00:00,0,0001,10.484609253336444
2016-06-10 02:00:00,0,0001,10.177885663971603
2016-06-10 03:00:00,0,0001,9.836130266101065
2016-06-10 04:00:00,0,0001,9.929396463058444
2016-06-10 05:00:00,0,0001,11.061169608950355
2016-06-10 06:00:00,0,0001,12.64357736345102
2016-06-10 07:00:00,0,0001,14.15666345633219
2016-06-10 08:00:00,0,0001,15.648849019234838
2016-06-10 09:00:00,0,0001,16.833296531313184
2016-06-10 10:00:00,0,0001,17.997627838552436
2016-06-10 11:00:00,0,0001,18.9765340678427
2016-06-10 12:00:00,0,0001,19.718220007446067
2016-06-10 13:00:00,0,0001,20.244077596701477
2016-06-10 14:00:00,0,0001,20.612828092076494
2016-06-10 15:00:00,0,0001,20.674663279090616
2016-06-10 16:00:00,0,0001,20.55173865015317
2016-06-10 17:00:00,0,0001,20.062872079640336
2016-06-10 18:00:00,0,0001,19.191254258693796
2016-06-10 19:00:00,0,0001,17.68316957002156
2016-06-10 20:00:00,0,0001,16.091193629885467
2016-06-10 21:00:00,0,0001,15.03557595158363
2016-06-10 22:00:00,0,0001,14.184474798649662
2016-06-10 23:00:00,0,0001,13.550444464426288
2016-06-11 00:00:00,0,0001,13.032984999667583
2016-06-11 01:00:00,0,0001,12.647338323783215
2016-06-11 02:00:00,0,0001,12.393576652262993
2016-06-11 03:00:00,0,0001,12.13665358097126
2016-06-11 04:00:00,0,0001,12.287693477117454
2016-06-11 05:00:00,0,0001,13.073728165283622
2016-06-11 06:00:00,0,0001,14.047360052372563
2016-06-11 07:00:00,0,0001,14.9756057602836
2016-06-11 08:00:00,0,0001,15.859566701146985
2016-06-11 09:00:00,0,0001,16.672317486410453
2016-06-11 10:00:00,0,0001,17.301123405530195
2016-06-11 11:00:00,0,0001,17.98480411988816
2016-06-11 12:00:00,0,0001,18.366760601146694
2016-06-11 13:00:00,0,0001,18.742993085424374
2016-06-11 14:00:00,0,0001,18.987374029223183
2016-06-11 15:00:00,0,0001,18.996170022493548
2016-06-11 16:00:00,0,0001,18.849953131888796
2016-06-11 17:00:00,0,0001,18.59247379121906
2016-06-11 18:00:00,0,0001,17.882438706841427
2016-06-11 19:00:00,0,0001,16.716461275604576
2016-06-11 20:00:00,0,0001,15.770589750347176
2016-06-11 21:00:00,0,0001,15.142682916661151
2016-06-11 22:00:00,0,0001,14.461572153127447
2016-06-11 23:00:00,0,0001,14.126561218682136
2016-06-12 00:00:00,0,0001,13.785771324142072
2016-06-12 01:00:00,0,0001,13.434030209033747
2016-06-12 02:00:00,0,0001,13.119207277978544
2016-06-12 03:00:00,0,0001,12.942456841226424
2016-06-12 04:00:00,0,0001,13.100388474849083
2016-06-12 05:00:00,0,0001,13.688126842020184
2016-06-12 06:00:00,0,0001,14.420091239495443
2016-06-12 07:00:00,0,0001,15.1708642480253
2016-06-12 08:00:00,0,0001,15.966852681498153
2016-06-12 09:00:00,0,0001,16.69453306588768
2016-06-12 10:00:00,0,0001,17.322804826432908
2016-06-12 11:00:00,0,0001,17.650054393966307
2016-06-12 12:00:00,0,0001,17.965354475699186
2016-06-12 13:00:00,0,0001,17.939925263634883
2016-06-12 14:00:00,0,0001,18.050521555810455
2016-06-12 15:00:00,0,0001,17.71346651608184
2016-06-12 16:00:00,0,0001,17.23310363928751
2016-06-12 17:00:00,0,0001,16.705618103890156
2016-06-12 18:00:00,0,0001,16.088301187891542
2016-06-12 19:00:00,0,0001,15.48872546047955
2016-06-12 20:00:00,0,0001,14.865996734322858
2016-06-12 21:00:00,0,0001,14.491216709311091
2016-06-12 22:00:00,0,0001,14.238165049393054
2016-06-12 23:00:00,0,0001,14.023406882184997
2016-06-13 00:00:00,0,0001,13.82228362267352
2016-06-13 01:00:00,0,0001,13.716516262724257
2016-06-13 02:00:00,0,0001,13.657269873166548
2016-06-13 03:00:00,0,0001,13.545292663250105
2016-06-13 04:00:00,0,0001,13.550104488282138
2016-06-13 05:00:00,0,0001,13.775299778312952
2016-06-13 06:00:00,0,0001,14.152842476237165
2016-06-13 07:00:00,0,0001,14.640109998708521
2016-06-13 08:00:00,0,0001,15.208878843206529
2016-06-13 09:00:00,0,0001,15.7949044561069
2016-06-13 10:00:00,0,0001,16.543408697983097
2016-06-13 11:00:00,0,0001,16.92174525283754
2016-06-13 12:00:00,0,0001,17.221915114864544
2016-06-13 13:00:00,0,0001,17.506896588545036
2016-06-13 14:00:00,0,0001,17.39268700760874
2016-06-13 15:00:00,0,0001,17.36321592798653
2016-06-13 16:00:00,0,0001,16.741870460845718
2016-06-13 17:00:00,0,0001,16.404283150774333
2016-06-13 18:00:00,0,0001,15.857241211397207
2016-06-13 19:00:00,0,0001,15.101867871232175
2016-06-13 20:00:00,0,0001,14.484988479223968
2016-06-13 21:00:00,0,0001,14.086527206607668
2016-06-13 22:00:00,0,0001,13.730648882663194
2016-06-13 23:00:00,0,0001,13.504023979487044
2016-06-14 00:00:00,0,0001,13.364105669739335
2016-06-14 01:00:00,0,0001,13.195233802306038
2016-06-14 02:00:00,0,0001,13.066879886025285
2016-06-14 03:00:00,0,0001,12.925300893806362
2016-06-14 04:00:00,0,0001,12.992113360787014
2016-06-14 05:00:00,0,0001,13.381461514591281
2016-06-14 06:00:00,0,0001,13.94693788324585
2016-06-14 07:00:00,0,0001,14.630075727864838
2016-06-14 08:00:00,0,0001,15.39236988487947
2016-06-14 09:00:00,0,0001,15.98837469161057
2016-06-14 10:00:00,0,0001,16.820202885454133
2016-06-14 11:00:00,0,0001,17.33856933587588
2016-06-14 12:00:00,0,0001,17.705501223620047
2016-06-14 13:00:00,0,0001,17.857046272478627
2016-06-14 14:00:00,0,0001,17.991549988510677
2016-06-14 15:00:00,0,0001,17.825042691205418
2016-06-14 16:00:00,0,0001,17.289868860032456
2016-06-14 17:00:00,0,0001,16.783488745439357
2016-06-14 18:00:00,0,0001,16.170397410796316
2016-06-14 19:00:00,0,0001,15.201707484587295
2016-06-14 20:00:00,0,0001,14.276055811683198
2016-06-14 21:00:00,0,0001,13.75898289575319
2016-06-14 22:00:00,0,0001,13.358088735141123
2016-06-14 23:00:00,0,0001,13.06851118102703
2016-06-15 00:00:00,0,0001,12.863514486607487
2016-06-15 01:00:00,0,0001,12.584984764634987
2016-06-15 02:00:00,0,0001,12.330341709130145
2016-06-15 03:00:00,0,0001,12.172236019750311
2016-06-15 04:00:00,0,0001,12.201982060888477
2016-06-15 05:00:00,0,0001,12.828437877296086
2016-06-15 06:00:00,0,0001,13.65182339111631
2016-06-15 07:00:00,0,0001,14.37441481425428
2016-06-15 08:00:00,0,0001,15.10369959472963
2016-06-15 09:00:00,0,0001,15.709389087592555
2016-06-15 10:00:00,0,0001,16.18749356996923
2016-06-15 11:00:00,0,0001,16.437930297475184
2016-06-15 12:00:00,0,0001,16.642721146750194
2016-06-15 13:00:00,0,0001,16.991478690466288
2016-06-15 14:00:00,0,0001,17.112959599802974
2016-06-15 15:00:00,0,0001,16.984137801423877
2016-06-15 16:00:00,0,0001,16.770168735695673
2016-06-15 17:00:00,0,0001,16.454048718470283
2016-06-15 18:00:00,0,0001,15.90074128684328
2016-06-15 19:00:00,0,0001,14.772201113499532
2016-06-15 20:00:00,0,0001,13.528273495058441
2016-06-15 21:00:00,0,0001,12.838407195714066
2016-06-15 22:00:00,0,0001,12.348423522821008
2016-06-15 23:00:00,0,0001,11.867166734969885
2016-06-16 00:00:00,0,0001,11.540849305041304
2016-06-16 01:00:00,0,0001,11.140398990689356
2016-06-16 02:00:00,0,0001,10.96562123724179
2016-06-16 03:00:00,0,0001,10.693965353979433
2016-06-16 04:00:00,0,0001,10.989272111182698
2016-06-16 05:00:00,0,0001,11.93729013426947
2016-06-16 06:00:00,0,0001,13.19582334082908
2016-06-16 07:00:00,0,0001,14.343725379677657
2016-06-16 08:00:00,0,0001,15.52469315457401
2016-06-16 09:00:00,0,0001,16.472414844266062
2016-06-16 10:00:00,0,0001,17.236324079520685
2016-06-16 11:00:00,0,0001,17.636244023844018
2016-06-16 12:00:00,0,0001,17.853209285552722
2016-06-16 13:00:00,0,0001,17.955761060846662
2016-06-16 14:00:00,0,0001,17.756492806447767
2016-06-16 15:00:00,0,0001,17.71807627447482
2016-06-16 16:00:00,0,0001,17.528312872594846
2016-06-16 17:00:00,0,0001,16.967676832660192
2016-06-16 18:00:00,0,0001,16.40974327818852
2016-06-16 19:00:00,0,0001,15.617543813118985
2016-06-16 20:00:00,0,0001,14.712270103952772
2016-06-16 21:00:00,0,0001,14.093485132444062
2016-06-16 22:00:00,0,0001,13.623720173544513
2016-06-16 23:00:00,0,0001,13.366222792080205
2016-06-17 00:00:00,0,0001,13.173818644779292
2016-06-17 01:00:00,0,0001,12.944901956268131
2016-06-17 02:00:00,0,0001,12.70675455629959
2016-06-17 03:00:00,0,0001,12.60860068296832
2016-06-17 04:00:00,0,0001,12.522869795937037
2016-06-17 05:00:00,0,0001,12.61598449858533
2016-06-17 06:00:00,0,0001,13.006964345308695
2016-06-17 07:00:00,0,0001,13.519936928108834
2016-06-17 08:00:00,0,0001,14.097307533222045
2016-06-17 09:00:00,0,0001,14.633335509430484
2016-06-17 10:00:00,0,0001,15.240031011238582
2016-06-17 11:00:00,0,0001,15.580067619940404
2016-06-17 12:00:00,0,0001,15.825475681892009
2016-06-17 13:00:00,0,0001,16.41302582906795
2016-06-17 14:00:00,0,0001,16.694492260678256
2016-06-17 15:00:00,0,0001,16.687135877301817
2016-06-17 16:00:00,0,0001,16.710029157136745
2016-06-17 17:00:00,0,0001,16.604769118377344
2016-06-17 18:00:00,0,0001,15.984998745040771
2016-06-17 19:00:00,0,0001,15.050514690557783
2016-06-17 20:00:00,0,0001,13.985035898083112
2016-06-17 21:00:00,0,0001,13.247445787921475
2016-06-17 22:00:00,0,0001,12.637258661442775
2016-06-17 23:00:00,0,0001,12.287705214285939
2016-06-18 00:00:00,0,0001,12.026287965635156
2016-06-18 01:00:00,0,0001,11.807134128594583
2016-06-18 02:00:00,0,0001,11.635027970075962
2016-06-18 03:00:00,0,0001,11.583102032399982
2016-06-18 04:00:00,0,0001,11.748660477439788
2016-06-18 05:00:00,0,0001,12.610405541943308
2016-06-18 06:00:00,0,0001,13.672968518102191
2016-06-18 07:00:00,0,0001,14.767746684503365
2016-06-18 08:00:00,0,0001,15.809505290355869
2016-06-18 09:00:00,0,0001,16.59762172907242
2016-06-18 10:00:00,0,0001,17.201786863433917
2016-06-18 11:00:00,0,0001,17.479143133851174
2016-06-18 12:00:00,0,0001,17.9040614211142
2016-06-18 13:00:00,0,0001,17.974314795290965
2016-06-18 14:00:00,0,0001,17.871741773808537
2016-06-18 15:00:00,0,0001,17.598141725779236
2016-06-18 16:00:00,0,0001,17.275590036232586
2016-06-18 17:00:00,0,0001,16.844371538378365
2016-06-18 18:00:00,0,0001,16.166602622684742
2016-06-18 19:00:00,0,0001,15.121753116790664
2016-06-18 20:00:00,0,0001,14.120221348685032
2016-06-18 21:00:00,0,0001,13.536668663552405
2016-06-18 22:00:00,0,0001,13.055070284591766
2016-06-18 23:00:00,0,0001,12.718595150017991
2016-06-19 00:00:00,0,0001,12.418975238316474
2016-06-19 01:00:00,0,0001,12.190780402180097
2016-06-19 02:00:00,0,0001,12.028980240574226
2016-06-19 03:00:00,0,0001,11.887878414305812
2016-06-19 04:00:00,0,0001,11.951890454378955
2016-06-19 05:00:00,0,0001,12.41420148550798
2016-06-19 06:00:00,0,0001,12.924023552934269
2016-06-19 07:00:00,0,0001,13.501472975040555
2016-06-19 08:00:00,0,0001,14.181238178230817
2016-06-19 09:00:00,0,0001,14.763911257386315
2016-06-19 10:00:00,0,0001,15.217862468573527
2016-06-19 11:00:00,0,0001,15.702026063129134
2016-06-19 12:00:00,0,0001,16.11043464196416
2016-06-19 13:00:00,0,0001,16.449502946275434
2016-06-19 14:00:00,0,0001,16.728728089593957
2016-06-19 15:00:00,0,0001,16.901114413871788
2016-06-19 16:00:00,0,0001,16.857331636030484
2016-06-19 17:00:00,0,0001,16.498031488125235
2016-06-19 18:00:00,0,0001,16.04759040201437
2016-06-19 19:00:00,0,0001,15.16907629816694
2016-06-19 20:00:00,0,0001,13.475179289675737
2016-06-19 21:00:00,0,0001,12.383592631241001
2016-06-19 22:00:00,0,0001,11.482781181650235
2016-06-19 23:00:00,0,0001,10.914465146705371
2016-06-20 00:00:00,0,0001,10.511269463329583
2016-06-20 01:00:00,0,0001,10.150163272833117
2016-06-20 02:00:00,0,0001,9.844255067071893
2016-06-20 03:00:00,0,0001,9.651163859569651
2016-06-20 04:00:00,0,0001,9.882995358345642
2016-06-20 05:00:00,0,0001,11.317689816654392
2016-06-20 06:00:00,0,0001,13.138117174912605
2016-06-20 07:00:00,0,0001,14.940211071695273
2016-06-20 08:00:00,0,0001,16.43438715516143
2016-06-20 09:00:00,0,0001,17.48965641110224
2016-06-20 10:00:00,0,0001,18.39882137954531
2016-06-20 11:00:00,0,0001,19.115381293461137
2016-06-20 12:00:00,0,0001,19.669963593671596
2016-06-20 13:00:00,0,0001,20.021956326320932
2016-06-20 14:00:00,0,0001,20.12171934873591
2016-06-20 15:00:00,0,0001,19.968089390781657
2016-06-20 16:00:00,0,0001,19.53583139325294
2016-06-20 17:00:00,0,0001,18.776339814374232
2016-06-20 18:00:00,0,0001,17.821638399736695
2016-06-20 19:00:00,0,0001,16.722794904693455
2016-06-20 20:00:00,0,0001,15.913083354964595
2016-06-20 21:00:00,0,0001,15.367153609265596
2016-06-20 22:00:00,0,0001,15.042321222788852
2016-06-20 23:00:00,0,0001,14.896038959512289
2016-06-21 00:00:00,0,0001,14.746528539839083
2016-06-21 01:00:00,0,0001,14.623187652098132
2016-06-21 02:00:00,0,0001,14.496440111215861
2016-06-21 03:00:00,0,0001,14.446561011732879
2016-06-21 04:00:00,0,0001,14.38401317609005
2016-06-21 05:00:00,0,0001,14.638384694110488
2016-06-21 06:00:00,0,0001,15.096572920634769
2016-06-21 07:00:00,0,0001,15.749079871679893
2016-06-21 08:00:00,0,0001,16.50834247599793
2016-06-21 09:00:00,0,0001,17.360122437083795
2016-06-21 10:00:00,0,0001,18.35389764775376
2016-06-21 11:00:00,0,0001,19.069087581941808
2016-06-21 12:00:00,0,0001,19.85180841885405
2016-06-21 13:00:00,0,0001,20.481637857948176
2016-06-21 14:00:00,0,0001,20.895565280859174
2016-06-21 15:00:00,0,0001,21.066960861088425
2016-06-21 16:00:00,0,0001,21.064360429916782
2016-06-21 17:00:00,0,0001,20.801789541193692
2016-06-21 18:00:00,0,0001,20.246507930225498
2016-06-21 19:00:00,0,0001,19.249571669704203
2016-06-21 20:00:00,0,0001,18.145038791878598
2016-06-21 21:00:00,0,0001,17.489571795951203
2016-06-21 22:00:00,0,0001,17.030382492355848
2016-06-21 23:00:00,0,0001,16.784481304481883
2016-06-22 00:00:00,0,0001,16.57566967493645
2016-06-22 01:00:00,0,0001,16.420375279820732
2016-06-22 02:00:00,0,0001,16.28595685113932
2016-06-22 03:00:00,0,0001,16.19586584914136
2016-06-22 04:00:00,0,0001,16.33415015137045
2016-06-22 05:00:00,0,0001,17.0909266202661
2016-06-22 06:00:00,0,0001,18.19636714778033
2016-06-22 07:00:00,0,0001,19.38313744197133
2016-06-22 08:00:00,0,0001,20.524452478221587
2016-06-22 09:00:00,0,0001,21.498642977435605
2016-06-22 10:00:00,0,0001,22.418408057510938
2016-06-22 11:00:00,0,0001,23.22991122166843
2016-06-22 12:00:00,0,0001,23.929110686646293
2016-06-22 13:00:00,0,0001,24.514115517096435
2016-06-22 14:00:00,0,0001,24.908903030910913
2016-06-22 15:00:00,0,0001,25.28703629548305
2016-06-22 16:00:00,0,0001,25.3842711313616
2016-06-22 17:00:00,0,0001,25.26889535102916
2016-06-22 18:00:00,0,0001,24.72116956608155
2016-06-22 19:00:00,0,0001,23.204468980913816
2016-06-22 20:00:00,0,0001,20.93885316923906
2016-06-22 21:00:00,0,0001,19.565792114093618
2016-06-22 22:00:00,0,0001,18.523992913658276
2016-06-22 23:00:00,0,0001,17.981662045772097
2016-06-23 00:00:00,0,0001,17.496061815712977
2016-06-23 01:00:00,0,0001,17.150040312093086
2016-06-23 02:00:00,0,0001,16.840044711428856
2016-06-23 03:00:00,0,0001,16.634488438642407
2016-06-23 04:00:00,0,0001,16.818345139089786
2016-06-23 05:00:00,0,0001,18.713337211158468
2016-06-23 06:00:00,0,0001,20.908304291188024
2016-06-23 07:00:00,0,0001,23.059741514969502
2016-06-23 08:00:00,0,0001,24.895424153456652
2016-06-23 09:00:00,0,0001,26.3214687991268
2016-06-23 10:00:00,0,0001,27.667153406337768
2016-06-23 11:00:00,0,0001,28.67657181918696
2016-06-23 12:00:00,0,0001,29.568273771133278
2016-06-23 13:00:00,0,0001,30.247333861733807
2016-06-23 14:00:00,0,0001,30.756470220655622
2016-06-23 15:00:00,0,0001,31.044156114035886
2016-06-23 16:00:00,0,0001,31.03432086687497
2016-06-23 17:00:00,0,0001,30.34783636242162
2016-06-23 18:00:00,0,0001,29.066188631546837
2016-06-23 19:00:00,0,0001,26.81557390752372
2016-06-23 20:00:00,0,0001,24.526597867271136
2016-06-23 21:00:00,0,0001,23.153353573636647
2016-06-23 22:00:00,0,0001,22.06173312071208
2016-06-23 23:00:00,0,0001,21.308135352691615
2016-06-24 00:00:00,0,0001,20.605564227801963
2016-06-24 01:00:00,0,0001,19.765847569432886
2016-06-24 02:00:00,0,0001,19.22369092310695
2016-06-24 03:00:00,0,0001,18.765243783606373
2016-06-24 04:00:00,0,0001,18.80362165260489
2016-06-24 05:00:00,0,0001,20.190133752893587
2016-06-24 06:00:00,0,0001,21.841079534258725
2016-06-24 07:00:00,0,0001,23.37924716996879
2016-06-24 08:00:00,0,0001,24.72061512051991
2016-06-24 09:00:00,0,0001,25.765737601418575
2016-06-24 10:00:00,0,0001,26.82887699011883
2016-06-24 11:00:00,0,0001,27.52495166939712
2016-06-24 12:00:00,0,0001,27.930994492436753
2016-06-24 13:00:00,0,0001,28.19759010146835
2016-06-24 14:00:00,0,0001,28.018537180010696
2016-06-24 15:00:00,0,0001,27.724067549415928
2016-06-24 16:00:00,0,0001,26.972577107293027
2016-06-24 17:00:00,0,0001,26.209415223984852
2016-06-24 18:00:00,0,0001,24.973903174341782
2016-06-24 19:00:00,0,0001,23.4715571216697
2016-06-24 20:00:00,0,0001,21.830630500173882
2016-06-24 21:00:00,0,0001,20.927072469558226
2016-06-24 22:00:00,0,0001,20.04486119935741
2016-06-24 23:00:00,0,0001,19.42807274451471
2016-06-25 00:00:00,0,0001,18.897484762993862
2016-06-25 01:00:00,0,0001,18.445468797415934
2016-06-25 02:00:00,0,0001,18.100879076941574
2016-06-25 03:00:00,0,0001,17.76374151925715
2016-06-25 04:00:00,0,0001,17.72762217667398
2016-06-25 05:00:00,0,0001,18.204012922736226
2016-06-25 06:00:00,0,0001,18.789555959104916
2016-06-25 07:00:00,0,0001,19.357910528151006
2016-06-25 08:00:00,0,0001,19.925034824621584
2016-06-25 09:00:00,0,0001,20.51579040480801
2016-06-25 10:00:00,0,0001,21.106726229394717
2016-06-25 11:00:00,0,0001,21.537255775235806
2016-06-25 12:00:00,0,0001,21.644522187466023
2016-06-25 13:00:00,0,0001,21.426919297502046
2016-06-25 14:00:00,0,0001,20.93902802583675
2016-06-25 15:00:00,0,0001,20.205232770663613
2016-06-25 16:00:00,0,0001,19.240285019034502
2016-06-25 17:00:00,0,0001,18.736741134484426
2016-06-25 18:00:00,0,0001,17.823646798823493
2016-06-25 19:00:00,0,0001,17.059715438528865
2016-06-25 20:00:00,0,0001,16.293367808070727
2016-06-25 21:00:00,0,0001,15.652054750031471
2016-06-25 22:00:00,0,0001,15.14494585984029
2016-06-25 23:00:00,0,0001,14.650429479197474
2016-06-26 00:00:00,0,0001,14.144900017196555
2016-06-26 01:00:00,0,0001,13.624676549663603
2016-06-26 02:00:00,0,0001,13.231827390628139
2016-06-26 03:00:00,0,0001,12.825016161455043
2016-06-26 04:00:00,0,0001,12.741253478229329
2016-06-26 05:00:00,0,0001,13.307201991398902
2016-06-26 06:00:00,0,0001,14.171684409051567
2016-06-26 07:00:00,0,0001,15.125526793818736
2016-06-26 08:00:00,0,0001,16.098997573478222
2016-06-26 09:00:00,0,0001,16.99057970566043
2016-06-26 10:00:00,0,0001,17.77727713036798
2016-06-26 11:00:00,0,0001,18.308280281675962
2016-06-26 12:00:00,0,0001,18.735407593915617
2016-06-26 13:00:00,0,0001,18.938488943316713
2016-06-26 14:00:00,0,0001,19.264757131213237
2016-06-26 15:00:00,0,0001,19.124630561142165
2016-06-26 16:00:00,0,0001,18.805918832238316
2016-06-26 17:00:00,0,0001,18.457379761921374
2016-06-26 18:00:00,0,0001,17.81020399895695
2016-06-26 19:00:00,0,0001,16.731889914291774
2016-06-26 20:00:00,0,0001,15.15814730483836
2016-06-26 21:00:00,0,0001,14.237518946360066
2016-06-26 22:00:00,0,0001,13.648924725888948
2016-06-26 23:00:00,0,0001,13.201941022548628
2016-06-27 00:00:00,0,0001,12.777930619414438
2016-06-27 01:00:00,0,0001,12.393780716810262
2016-06-27 02:00:00,0,0001,12.093052321016348
2016-06-27 03:00:00,0,0001,11.842783793963857
2016-06-27 04:00:00,0,0001,11.908700588150634
2016-06-27 05:00:00,0,0001,12.926818994223638
2016-06-27 06:00:00,0,0001,14.047097421203107
2016-06-27 07:00:00,0,0001,15.244896518050313
2016-06-27 08:00:00,0,0001,16.3052524522588
2016-06-27 09:00:00,0,0001,17.15054984802221
2016-06-27 10:00:00,0,0001,17.980097765063118
2016-06-27 11:00:00,0,0001,18.448537097249336
2016-06-27 12:00:00,0,0001,18.86050781387226
2016-06-27 13:00:00,0,0001,19.06461753357931
2016-06-27 14:00:00,0,0001,19.198852315254655
